StockCode,Description,revenue,units_sold,orders,revenue_share
21373,MIRRORED WALL ART SNOWFLAKES,18.0,24,1,8.343166295573447e-05
23194,GYMKHANNA TREASURE BOOK BOX,18.0,8,1,8.343166295573447e-05
21630,FLOOR CUSHION ELEPHANT CARNIVAL,17.9,2,1,8.296815371709149e-05
21742,LARGE ROUND WICKER PLATTER ,17.85,3,2,8.273639909777001e-05
20998,ROSE DU SUD OVEN GLOVE,17.849999999999998,7,1,8.273639909777e-05
20768,GREEN FERN JOURNAL ,17.849999999999998,7,2,8.273639909777e-05
22131,FOOD CONTAINER SET 3 LOVE HEART ,17.78,8,3,8.241194263071993e-05
22269,EGG CUP NATURAL CHICKEN,17.740000000000002,22,4,8.222653893526276e-05
22137,BATHROOM SET LOVE HEART DESIGN,17.700000000000003,6,1,8.204113523980557e-05
22453,MEASURING TAPE BABUSHKA BLUE,17.700000000000003,6,1,8.204113523980557e-05
21744,SNOWFLAKE PORTABLE TABLE LIGHT ,17.700000000000003,6,1,8.204113523980557e-05
22362,GLASS JAR PEACOCK BATH SALTS,17.700000000000003,6,1,8.204113523980557e-05
20897,VINTAGE NOTEBOOK PARIS DAYS,17.700000000000003,6,1,8.204113523980557e-05
22445,PENCIL CASE LIFE IS BEAUTIFUL,17.700000000000003,6,1,8.204113523980557e-05
22933,BAKING MOULD EASTER EGG MILK CHOC,17.700000000000003,6,1,8.204113523980557e-05
21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,17.700000000000003,6,1,8.204113523980557e-05
21991,BOHEMIAN COLLAGE STATIONERY SET,17.700000000000003,6,1,8.204113523980557e-05
90201C,RED ENAMEL FLOWER RING,17.700000000000003,6,1,8.204113523980557e-05
90011B,BLACK CRYSTAL DROP EARRINGS,17.700000000000003,6,1,8.204113523980557e-05
85185B,PINK HORSE SOCK PUPPET,17.700000000000003,6,1,8.204113523980557e-05
21695,SMALL SILVER FLOWER CANDLE POT,17.700000000000003,6,1,8.204113523980557e-05
21694,SMALL REGAL  SILVER CANDLEPOT ,17.700000000000003,6,1,8.204113523980557e-05
90162A,ANT SILVER TURQUOISE BOUDICCA RING,17.700000000000003,6,1,8.204113523980557e-05
21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,17.700000000000003,6,1,8.204113523980557e-05
22361,GLASS JAR DAISY FRESH COTTON WOOL,17.700000000000003,6,1,8.204113523980557e-05
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,17.700000000000003,6,1,8.204113523980557e-05
23508,MINI PLAYING CARDS DOLLY GIRL ,17.64,42,4,8.176302969661978e-05
22037,ROBOT BIRTHDAY CARD,17.61,39,4,8.162397692502688e-05
21426,WOODLAND STORAGE BOX SMALL,17.560000000000002,7,2,8.139222230570542e-05
22869,NUMBER TILE COTTAGE GARDEN 1,17.55,9,2,8.13458713818411e-05
22757,LARGE RED BABUSHKA NOTEBOOK ,17.509999999999998,13,2,8.116046768638391e-05
22676,FRENCH BLUE METAL DOOR SIGN 1,17.5,14,2,8.111411676251961e-05
22315,200 RED + WHITE BENDY STRAWS,17.5,14,3,8.111411676251961e-05
21070,VINTAGE BILLBOARD MUG ,17.46,13,2,8.092871306706244e-05
21354,TOAST ITS - BEST MUM,17.46,13,2,8.092871306706244e-05
22494,EMERGENCY FIRST AID TIN ,17.46,13,2,8.092871306706244e-05
22681,FRENCH BLUE METAL DOOR SIGN 6,17.42,12,2,8.074330937160525e-05
21973,SET OF 36 MUSHROOM PAPER DOILIES,17.4,12,1,8.065060752387665e-05
23138,SINGLE WIRE HOOK IVORY HEART,17.4,12,1,8.065060752387665e-05
22142,CHRISTMAS CRAFT WHITE FAIRY ,17.4,12,1,8.065060752387665e-05
23489,VINTAGE BELLS GARLAND,17.34,6,1,8.037250198069087e-05
23179,CLOCK MAGNET MUM'S KITCHEN,17.34,6,1,8.037250198069087e-05
23560,SET OF 6 RIBBONS COUNTRY STYLE,17.34,6,1,8.037250198069087e-05
23521,CAT AND BIRD WALL ART,17.34,6,1,8.037250198069087e-05
23109,PACK OF SIX LED TEA LIGHTS,17.34,6,1,8.037250198069087e-05
23275,SET OF 3 HANGING OWLS OLLIE BEAK,17.3,9,4,8.018709828523368e-05
23047,PAPER LANTERN 5 POINT SEQUIN STAR,17.25,3,1,7.995534366591219e-05
21530,DAIRY MAID TOASTRACK,17.17,19,2,7.958453627499783e-05
22497,SET OF 2 TINS VINTAGE BATHROOM ,17.0,4,1,7.879657056930477e-05
21479,WHITE SKULL HOT WATER BOTTLE ,17.0,4,1,7.879657056930477e-05
84708B,PINK JEWELLED PHOTO FRAME ,17.0,4,1,7.879657056930477e-05
21132,SILVER STANDING GNOME   ,17.0,4,1,7.879657056930477e-05
22194,BLACK DINER WALL CLOCK,17.0,2,1,7.879657056930477e-05
84313B,BLUE TV TRAY TABLE ,16.98,1,1,7.870386872157618e-05
84352,SILVER CHRISTMAS TREE BAUBLE STAND ,16.95,1,1,7.856481594998328e-05
21679,SKULLS  STICKERS,16.93,19,3,7.84721141022547e-05
22545,MINI JIGSAW BUNNIES,16.91,43,4,7.83794122545261e-05
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,16.8,8,1,7.786955209201884e-05
21713,CITRONELLA CANDLE FLOWERPOT,16.8,8,1,7.786955209201884e-05
22436,12 COLOURED PARTY BALLOONS,16.75,23,3,7.763779747269735e-05
21896,POTTING SHED TWINE,16.73,7,2,7.754509562496876e-05
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,16.73,7,2,7.754509562496876e-05
23074,EMBOSSED HEART TRINKET BOX,16.64,8,1,7.712793731019008e-05
22946,WOODEN ADVENT CALENDAR CREAM,16.63,1,1,7.708158638632578e-05
23428,IVORY RETRO KITCHEN WALL CLOCK,16.63,1,1,7.708158638632578e-05
23041,PAPER LANTERN 9 POINT SNOW STAR,16.6,4,1,7.69425336147329e-05
23389,SPACEBOY MINI BACKPACK,16.6,4,1,7.69425336147329e-05
23140,TRIPLE WIRE HOOK IVORY HEART,16.6,4,1,7.69425336147329e-05
23131,MISTLETOE HEART WREATH CREAM,16.6,4,1,7.69425336147329e-05
23021,GLASS BONNE JAM JAR,16.6,4,1,7.69425336147329e-05
23075,PARLOUR CERAMIC WALL HOOK,16.6,4,1,7.69425336147329e-05
21033,JUMBO BAG CHARLIE AND LOLA TOYS,16.58,6,2,7.68498317670043e-05
84884a,ANT WHITE WIRE HEART SPIRAL,16.58,2,1,7.68498317670043e-05
23543,WALL ART KEEP CALM ,16.5,2,1,7.647902437608993e-05
23133,LARGE IVORY HEART WALL ORGANISER,16.5,2,1,7.647902437608993e-05
48188,DOORMAT WELCOME PUPPIES,16.5,2,1,7.647902437608993e-05
23181,BULL DOG BOTTLE TOP WALL CLOCK,16.5,2,1,7.647902437608993e-05
23374,RED SPOT PAPER GIFT BAG,16.4,20,1,7.601551513744695e-05
23429,RED RETRO KITCHEN WALL CLOCK,16.3,2,1,7.555200589880399e-05
22316,200 BENDY SKULL STRAWS,16.25,13,2,7.532025127948251e-05
22525,CHILDRENS GARDEN GLOVES PINK,16.25,13,2,7.532025127948251e-05
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,16.25,13,2,7.532025127948251e-05
85049C,ROMANTIC PINKS RIBBONS ,16.25,13,2,7.532025127948251e-05
22410,MONEY BOX HOUSEKEEPING DESIGN,16.25,13,2,7.532025127948251e-05
22687,DOORMAT CHRISTMAS VILLAGE,15.9,2,1,7.369796894423211e-05
21527,RED RETROSPOT TRADITIONAL TEAPOT ,15.9,2,1,7.369796894423211e-05
84600,NEW BAROQUE JEWELLERY BOX ,15.9,2,1,7.369796894423211e-05
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,15.9,2,1,7.369796894423211e-05
21629,SQUARE FLOOR CUSHION VINTAGE RED,15.79,1,1,7.318810878172484e-05
23016,GLASS TWIST BON BON JAR,15.7,2,1,7.277095046694617e-05
20975,12 PENCILS SMALL TUBE RED RETROSPOT,15.600000000000001,24,1,7.230744122830321e-05
22821,GIFT BAG PSYCHEDELIC APPLES,15.600000000000001,24,2,7.230744122830321e-05
22439,6 ROCKET BALLOONS ,15.600000000000001,24,1,7.230744122830321e-05
84212,"ASSORTED FLOWER COLOUR ""LEIS""",15.600000000000001,24,1,7.230744122830321e-05
22319,HAIRCLIPS FORTIES FABRIC ASSORTED,15.600000000000001,24,2,7.230744122830321e-05
79051A,SMOKEY GREY COLOUR D.O.F. GLASS,15.600000000000001,24,1,7.230744122830321e-05
22434,BALLOON PUMP WITH 10 BALLOONS,15.6,8,1,7.23074412283032e-05
90101,WHITE FRANGIPANI NECKLACE,15.299999999999999,6,1,7.091691351237429e-05
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,15.299999999999999,6,1,7.091691351237429e-05
90174,BUTTERFLY HAIR BAND,15.299999999999999,6,1,7.091691351237429e-05
22300,COFFEE MUG DOG + BALL DESIGN,15.299999999999999,6,1,7.091691351237429e-05
21039,RED RETROSPOT SHOPPING BAG,15.299999999999999,6,1,7.091691351237429e-05
21280,VINTAGE KITCHEN PRINT VEGETABLES,15.299999999999999,6,1,7.091691351237429e-05
84584,PINK GINGHAM CAT WITH SCARF,15.299999999999999,6,1,7.091691351237429e-05
22393,PAPERWEIGHT VINTAGE COLLAGE,15.299999999999999,6,1,7.091691351237429e-05
22350,ILLUSTRATED CAT BOWL ,15.299999999999999,6,1,7.091691351237429e-05
22096,PINK PAISLEY SQUARE TISSUE BOX ,15.290000000000001,37,2,7.087056258851e-05
20986,BLUE CALCULATOR RULER,15.25,9,3,7.068515889305281e-05
22755,SMALL PURPLE BABUSHKA NOTEBOOK ,15.239999999999998,36,2,7.06388079691885e-05
22589,CARDHOLDER GINGHAM STAR,15.18,3,1,7.036070242600274e-05
22995,TRAVEL CARD WALLET SUKI,15.120000000000001,36,4,7.008259688281696e-05
85017B,ENVELOPE 50 BLOSSOM IMAGES,15.120000000000001,36,3,7.008259688281696e-05
22815,CARD PSYCHEDELIC APPLES,15.120000000000001,36,3,7.008259688281696e-05
22134,MINI LADLE LOVE HEART RED ,15.120000000000001,36,3,7.008259688281696e-05
21506,"FANCY FONT BIRTHDAY CARD, ",15.120000000000001,36,2,7.008259688281696e-05
21803,CHRISTMAS TREE STAR DECORATION,15.12,36,1,7.008259688281695e-05
21677,HEARTS  STICKERS,15.09,15,2,6.994354411122406e-05
21986,PACK OF 12 PINK POLKADOT TISSUES,15.079999999999998,52,2,6.989719318735976e-05
22550,HOLIDAY FUN LUDO,15.0,4,1,6.952638579644539e-05
85169A,IVORY LOVE BIRD CANDLE,15.0,26,2,6.952638579644539e-05
85180A,RED HEARTS LIGHT CHAIN ,15.0,12,1,6.952638579644539e-05
21617,4 LILY  BOTANICAL DINNER CANDLES,15.0,12,1,6.952638579644539e-05
22460,EMBOSSED GLASS TEALIGHT HOLDER,15.0,12,1,6.952638579644539e-05
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,15.0,12,1,6.952638579644539e-05
85129B,BEADED CRYSTAL HEART GREEN SMALL,15.0,12,1,6.952638579644539e-05
23168,CLASSIC CAFE SUGAR DISPENSER,15.0,12,1,6.952638579644539e-05
85049F,BABY BOOM RIBBONS ,15.0,12,1,6.952638579644539e-05
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,15.0,12,1,6.952638579644539e-05
21272,SALLE DE BAIN HOOK,15.0,12,1,6.952638579644539e-05
23394,POSTE FRANCE CUSHION COVER,15.0,4,1,6.952638579644539e-05
37495,FAIRY CAKE BIRTHDAY CANDLE SET,15.0,4,1,6.952638579644539e-05
35912B,WHITE/PINK CHICK DECORATION,15.0,12,1,6.952638579644539e-05
23352,ROLL WRAP 50'S RED CHRISTMAS ,15.0,12,1,6.952638579644539e-05
47367B,PAIR PADDED HANGERS PINK CHECK,15.0,4,1,6.952638579644539e-05
23161,REGENCY CAKE FORK,15.0,12,1,6.952638579644539e-05
20931,BLUE POT PLANT CANDLE ,15.0,4,1,6.952638579644539e-05
84509B,SET OF 4 FAIRY CAKE PLACEMATS,15.0,4,1,6.952638579644539e-05
84509G,SET OF 4 FAIRY CAKE PLACEMATS ,15.0,12,1,6.952638579644539e-05
21888,BINGO SET,15.0,4,1,6.952638579644539e-05
23061,VINTAGE EMBOSSED HEART,15.0,12,1,6.952638579644539e-05
84880,WHITE WIRE EGG HOLDER,15.0,2,1,6.952638579644539e-05
22407,MONEY BOX FIRST ADE DESIGN,15.0,12,1,6.952638579644539e-05
21747,SMALL SKULL WINDMILL,15.0,12,1,6.952638579644539e-05
20764,ABSTRACT CIRCLES SKETCHBOOK ,15.0,4,1,6.952638579644539e-05
22592,CARDHOLDER HOLLY WREATH METAL,15.0,4,1,6.952638579644539e-05
20819,SILVER TEDDY BEAR,15.0,4,1,6.952638579644539e-05
23250,VINTAGE RED TRIM ENAMEL BOWL ,15.0,12,1,6.952638579644539e-05
21775,DECORATIVE FLORE BATHROOM BOTTLE,15.0,12,1,6.952638579644539e-05
22482,BLUE TEA TOWEL CLASSIC DESIGN,15.0,12,1,6.952638579644539e-05
22510,GINGHAM BABUSHKA DOORSTOP,15.0,4,1,6.952638579644539e-05
22756,LARGE YELLOW BABUSHKA NOTEBOOK ,15.0,12,1,6.952638579644539e-05
22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,15.0,12,1,6.952638579644539e-05
21926,RED/CREAM STRIPE CUSHION COVER ,15.0,12,1,6.952638579644539e-05
84510A,SET OF 4 ENGLISH ROSE COASTERS,15.0,12,2,6.952638579644539e-05
23396,LA JARDIN BOTANIQUE CUSHION COVER,15.0,4,1,6.952638579644539e-05
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,15.0,4,1,6.952638579644539e-05
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,14.94,9,1,6.92482802532596e-05
84509a,SET OF 4 ENGLISH ROSE PLACEMATS,14.92,2,2,6.915557840553102e-05
51014C,"FEATHER PEN,COAL BLACK",14.879999999999999,24,2,6.897017471007381e-05
84637,KITCHEN FLOWER POTS WALL PLAQUE,14.879999999999999,3,2,6.897017471007381e-05
21363,HOME SMALL WOOD LETTERS,14.850000000000001,3,1,6.883112193848094e-05
23424,GINGHAM RECIPE BOOK BOX,14.850000000000001,3,1,6.883112193848094e-05
21534,DAIRY MAID LARGE MILK JUG,14.850000000000001,3,1,6.883112193848094e-05
22476,EMPIRE UNION JACK TV DINNER TRAY,14.850000000000001,3,1,6.883112193848094e-05
23113,PANTRY CHOPPING BOARD,14.850000000000001,3,1,6.883112193848094e-05
22325,MOBILE VINTAGE HEARTS ,14.850000000000001,3,1,6.883112193848094e-05
22425,ENAMEL COLANDER CREAM,14.850000000000001,3,1,6.883112193848094e-05
22668,PINK BABY BUNTING,14.75,5,1,6.836761269983796e-05
22514,CHILDS GARDEN SPADE BLUE,14.700000000000001,7,2,6.813585808051648e-05
16168M,FUNKY MONKEY GIFT BAG MEDIUM,14.7,35,3,6.813585808051647e-05
23552,BICYCLE PUNCTURE REPAIR KIT ,14.56,7,2,6.748694514641633e-05
23335,EGG FRYING PAN IVORY ,14.56,7,2,6.748694514641633e-05
22092,BLUE PAISLEY TISSUE BOX,14.430000000000001,37,2,6.688438313618047e-05
22603,CHRISTMAS RETROSPOT TREE WOOD,14.27,14,4,6.61427683543517e-05
22905,CALENDAR IN SEASON DESIGN,14.260000000000002,5,2,6.609641743048742e-05
22419,LIPSTICK PEN RED,14.21,23,3,6.586466281116593e-05
35241,ENAMEL BLUE RIM BISCUIT BIN,14.21,2,2,6.586466281116593e-05
21219,SET/4 BADGES BALLOON GIRL,14.2,12,2,6.581831188730163e-05
21654,RIDGED GLASS FINGER BOWL,14.040000000000001,36,1,6.507669710547289e-05
22093,MOTORING TISSUE BOX,14.040000000000001,36,1,6.507669710547289e-05
35964,FOLKART CLIP ON STARS,14.040000000000001,36,1,6.507669710547289e-05
22395,PAPERWEIGHT VINTAGE PAISLEY,14.040000000000001,36,1,6.507669710547289e-05
23379,PACK OF 12 RED APPLE TISSUES,14.04,36,2,6.507669710547287e-05
21209,MULTICOLOUR HONEYCOMB FAN,14.04,36,3,6.507669710547287e-05
21967,PACK OF 12 SKULL TISSUES,13.959999999999999,38,4,6.470588971455851e-05
23186,FRENCH STYLE STORAGE JAR CAFE ,13.919999999999998,48,1,6.45204860191013e-05
20704,MR ROBOT SOFT TOY,13.9,2,1,6.442778417137273e-05
22428,ENAMEL FIRE BUCKET CREAM,13.9,2,1,6.442778417137273e-05
22123,PING MICROWAVE APRON,13.879999999999999,6,2,6.433508232364413e-05
82581,TOILET METAL SIGN,13.75,25,3,6.373252031340828e-05
22074,6 RIBBONS SHIMMERING PINKS ,13.71,10,2,6.354711661795109e-05
22609,PENS ASSORTED SPACEBALL,13.68,72,1,6.340806384635819e-05
22179,SET 10 LIGHTS NIGHT OWL,13.5,2,1,6.257374721680084e-05
35965,FOLKART HEART NAPKIN RINGS,13.44,4,1,6.229564167361507e-05
21786,POLKADOT RAIN HAT ,13.43,31,3,6.224929074975077e-05
85131B,BEADED CRYSTAL HEART GREEN ON STICK,13.28,16,1,6.155402689178631e-05
21424,WOODLAND STORAGE BOX LARGE ,13.26,2,1,6.146132504405772e-05
23031,DRAWER KNOB CRACKLE GLAZE PINK,13.2,8,2,6.118321950087193e-05
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,13.16,4,2,6.099781580541475e-05
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,13.0,29,4,6.0256201023586e-05
22703,PINK CAT BOWL,12.92,14,3,5.9885393632671624e-05
16237,SLEEPING CAT ERASERS,12.81,61,2,5.9375533470164365e-05
22230,JIGSAW TREE WITH WATERING CAN,12.79,19,3,5.9282831622435764e-05
79191C,RETRO PLASTIC ELEPHANT TRAY,12.75,15,2,5.909742792697858e-05
22129,PARTY CONES CANDY DECORATION,12.66,13,2,5.868026961219991e-05
90209A,PURPLE ENAMEL+GLASS HAIR COMB,12.600000000000001,6,1,5.840216406901413e-05
22516,CHILDS GARDEN RAKE BLUE,12.600000000000001,6,1,5.840216406901413e-05
85116,BLACK CANDELABRA T-LIGHT HOLDER,12.600000000000001,6,1,5.840216406901413e-05
20617,FIRST CLASS PASSPORT COVER ,12.600000000000001,6,1,5.840216406901413e-05
22141,CHRISTMAS CRAFT TREE TOP ANGEL,12.600000000000001,6,1,5.840216406901413e-05
35810B,ENAMEL BLUE RIM COFFEE CONTAINER,12.600000000000001,6,1,5.840216406901413e-05
22955,36 FOIL STAR CAKE CASES ,12.600000000000001,6,1,5.840216406901413e-05
20831,GOLD PHOTO FRAME,12.600000000000001,6,1,5.840216406901413e-05
85020,ROUND PINK HEART MIRROR,12.600000000000001,6,1,5.840216406901413e-05
21703,BAG 125g SWIRLY MARBLES,12.6,30,3,5.8402164069014126e-05
79190A,RETRO PLASTIC 70'S TRAY,12.6,30,2,5.8402164069014126e-05
20966,SANDWICH BATH SPONGE,12.5,10,1,5.7938654830371154e-05
23558,LANDMARK FRAME LONDON BRIDGE ,12.5,1,1,5.7938654830371154e-05
84915,HAND TOWEL PINK FLOWER AND DAISY,12.5,10,1,5.7938654830371154e-05
20716,PARTY FOOD SHOPPER BAG,12.5,10,1,5.7938654830371154e-05
21030,SPACE CADET RED,12.5,10,1,5.7938654830371154e-05
22677,FRENCH BLUE METAL DOOR SIGN 2,12.5,10,1,5.7938654830371154e-05
21222,SET/4 BADGES BEETLES,12.5,10,1,5.7938654830371154e-05
23073,GEORGIAN TRINKET BOX,12.5,1,1,5.7938654830371154e-05
23401,RUSTIC MIRROR WITH LACE HEART,12.5,2,1,5.7938654830371154e-05
22053,EMPIRE DESIGN ROSETTE,12.5,10,1,5.7938654830371154e-05
23408,PHOTO FRAME LINEN AND LACE SMALL,12.48,6,1,5.7845952982642567e-05
23513,EMBROIDERED RIBBON REEL SUSIE ,12.48,6,1,5.7845952982642567e-05
23515,EMBROIDERED RIBBON REEL DAISY ,12.48,6,1,5.7845952982642567e-05
23511,EMBROIDERED RIBBON REEL EMILY ,12.48,6,1,5.7845952982642567e-05
72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,12.469999999999999,3,3,5.779960205877826e-05
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,12.46,1,1,5.775325113491397e-05
22421,LIPSTICK PEN FUSCHIA,12.45,15,1,5.7706900211049665e-05
35971,ROSE FOLKART HEART DECORATIONS,12.3,5,2,5.701163635308522e-05
35653,VINTAGE BEAD NOTEBOOK,12.3,5,1,5.701163635308522e-05
22188,BLACK HEART CARD HOLDER,12.239999999999998,2,2,5.6733530809899426e-05
22994,TRAVEL CARD WALLET RETROSPOT,12.17,28,4,5.6409074342849356e-05
84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,12.030000000000001,3,3,5.576016140874921e-05
20801,LARGE PINK GLASS SUNDAE DISH,12.0,16,1,5.5621108637156306e-05
84820,DANISH ROSE TRINKET TRAYS,11.9,2,1,5.515759939851334e-05
21463,MIRRORED DISCO BALL ,11.9,2,1,5.515759939851334e-05
22520,CHILDS GARDEN TROWEL BLUE ,11.899999999999999,14,2,5.5157599398513334e-05
23398,HANGING HEART BONHEUR,11.899999999999999,14,2,5.5157599398513334e-05
22133,PINK LOVE HEART SHAPE CUP,11.899999999999999,14,2,5.5157599398513334e-05
21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,11.899999999999999,14,2,5.5157599398513334e-05
21723,ALPHABET HEARTS STICKER SHEET,11.829999999999998,13,2,5.483314293146326e-05
22814,CARD PARTY GAMES ,11.780000000000001,26,3,5.460138831214178e-05
22396,MAGNETS PACK OF 4 RETRO PHOTO,11.74,26,2,5.441598461668459e-05
22919,HERB MARKER MINT,11.700000000000001,18,4,5.423058092122741e-05
23039,T-LIGHT HOLDER SILVER HEART HANDLE,11.7,6,1,5.4230580921227396e-05
23452,HEART MINI PORTRAIT FRAME,11.7,6,1,5.4230580921227396e-05
84906,PINK BUTTERFLY CUSHION COVER,11.7,6,1,5.4230580921227396e-05
62018,SOMBRERO ,11.7,6,1,5.4230580921227396e-05
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,11.7,6,1,5.4230580921227396e-05
22614,PACK OF 12 SPACEBOY TISSUES,11.639999999999999,36,2,5.395247537804161e-05
84687,BEACH HUT SHELF W 3 DRAWERS,11.63,1,1,5.3906124454177326e-05
23122,PARTY CHARMS 50 PIECES,11.629999999999999,13,2,5.390612445417732e-05
22210,WOOD STAMP SET BEST WISHES,11.61,13,2,5.3813422606448725e-05
22186,RED STAR CARD HOLDER,11.58,2,2,5.3674369834855836e-05
84813,SET OF 4 DIAMOND NAPKIN RINGS,11.58,2,1,5.3674369834855836e-05
23107,WHITE HEARTS WIRE PLANT POT HOLDER,11.56,4,1,5.358166798712725e-05
22671,FRENCH LAUNDRY SIGN BLUE METAL,11.549999999999999,7,2,5.353531706326294e-05
10135,COLOURING PENCILS BROWN TUBE,11.43,9,2,5.297910597689138e-05
20734,SILVER MINI TAPE MEASURE ,11.41,7,1,5.2886404129162794e-05
72232,FENG SHUI PILLAR CANDLE,11.400000000000002,60,2,5.284005320529851e-05
84920,PINK FLOWER FABRIC PONY,11.25,3,1,5.214478934733404e-05
21867,PINK UNION JACK  LUGGAGE TAG,11.25,9,2,5.214478934733404e-05
22632,HAND WARMER RED POLKA DOT,11.100000000000001,6,1,5.144952548936959e-05
21987,PACK OF 6 SKULL PAPER CUPS,11.05,17,2,5.121777087004811e-05
79191B,RETRO PLASTIC POLKA TRAY,11.049999999999999,13,2,5.1217770870048094e-05
22268,EASTER DECORATION SITTING BUNNY,11.049999999999999,13,2,5.1217770870048094e-05
40001,WHITE BAMBOO RIBS LAMPSHADE,11.049999999999999,13,2,5.1217770870048094e-05
22229,BUNNY WOODEN PAINTED WITH FLOWER ,11.03,13,2,5.1125069022319506e-05
20781,GOLD EAR MUFF HEADPHONES,10.98,2,1,5.089331440299802e-05
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,10.9,6,2,5.052250701208365e-05
21376,LARGE  TALL CAMPHOR WOOD TOADSTOOL ,10.9,2,1,5.052250701208365e-05
17021,NAMASTE SWAGAT INCENSE,10.799999999999999,36,1,5.005899777344067e-05
15058C,ICE CREAM DESIGN GARDEN PARASOL,10.79,1,1,5.001264684957638e-05
23230,WRAP ALPHABET DESIGN,10.5,25,1,4.866847005751177e-05
22050,PINK PAISLEY ROSE GIFT WRAP,10.5,25,1,4.866847005751177e-05
22987,WRAP SUMMER ROSE DESIGN,10.5,25,1,4.866847005751177e-05
72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,10.5,5,2,4.866847005751177e-05
22710,WRAP I LOVE LONDON ,10.5,25,1,4.866847005751177e-05
22986,WRAP GINGHAM ROSE ,10.5,25,1,4.866847005751177e-05
22986,GINGHAM ROSE WRAP,10.5,25,1,4.866847005751177e-05
16156S,WRAP PINK FAIRY CAKES ,10.5,25,1,4.866847005751177e-05
22818,CARD CHRISTMAS VILLAGE,10.5,25,2,4.866847005751177e-05
22985,WRAP BILLBOARD FONTS DESIGN,10.5,25,1,4.866847005751177e-05
22705,WRAP GREEN PEARS ,10.5,25,1,4.866847005751177e-05
23548,WRAP MAGIC FOREST ,10.5,25,1,4.866847005751177e-05
22706,WRAP COWBOYS  ,10.5,25,1,4.866847005751177e-05
22153,ANGEL DECORATION STARS ON DRESS,10.45,20,3,4.843671543819028e-05
21417,COCKLE SHELL DISH,10.43,4,2,4.834401359046169e-05
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,10.2,12,1,4.727794234158286e-05
20839,FRENCH PAISLEY CUSHION COVER ,10.2,12,1,4.727794234158286e-05
20838,FRENCH LATTICE CUSHION COVER ,10.2,12,1,4.727794234158286e-05
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,10.2,12,1,4.727794234158286e-05
22255,FELT TOADSTOOL  SMALL,10.2,12,1,4.727794234158286e-05
22922,FRIDGE MAGNETS US DINER ASSORTED,10.2,12,1,4.727794234158286e-05
22595,CHRISTMAS GINGHAM HEART,10.2,12,1,4.727794234158286e-05
21721,CANDY SHOP  STICKER SHEET,10.2,12,1,4.727794234158286e-05
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,10.2,4,1,4.727794234158286e-05
22600,CHRISTMAS RETROSPOT STAR WOOD,10.2,12,1,4.727794234158286e-05
21676,FLOWERS  STICKERS,10.2,12,1,4.727794234158286e-05
35916C,PINK FELT HANGING HEART W FLOWER,10.2,12,1,4.727794234158286e-05
21062,PARTY INVITES SPACEMAN,10.2,12,1,4.727794234158286e-05
85231B,CINAMMON SET OF 9 T-LIGHTS,10.2,12,1,4.727794234158286e-05
40016,CHINESE DRAGON PAPER LANTERNS,10.08,24,1,4.67217312552113e-05
22816,CARD MOTORBIKE SANTA,10.08,24,2,4.67217312552113e-05
22819,"BIRTHDAY CARD, RETRO SPOT",10.08,24,2,4.67217312552113e-05
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,10.08,24,1,4.67217312552113e-05
23120,PACK OF 6 SMALL FRUIT STRAWS,10.08,24,1,4.67217312552113e-05
22538,MINI JIGSAW GO TO THE FAIR,10.08,24,1,4.67217312552113e-05
85169B,BLACK LOVE BIRD CANDLE,10.08,24,1,4.67217312552113e-05
21507,"ELEPHANT, BIRTHDAY CARD, ",10.08,24,2,4.67217312552113e-05
22025,RING OF ROSES BIRTHDAY CARD,10.08,24,2,4.67217312552113e-05
22717,CARD DOG AND BALL ,10.08,24,2,4.67217312552113e-05
22999,TRAVEL CARD WALLET VINTAGE LEAF,10.08,24,1,4.67217312552113e-05
21509,COWBOYS AND INDIANS BIRTHDAY CARD ,10.08,24,2,4.67217312552113e-05
