InvoiceNo,StockCode,Description,Quantity,InvoiceDate,InvoiceDateOnly,Year,Month,YearMonth,DayOfWeek,UnitPrice,Revenue,CustomerIDClean,CustomerSegment,Country,revenue
537399,72802C,VANILLA SCENT CANDLE JEWELLED BOX,6,2010-12-06 14:31:00,2010-12-06,2010,12,2010-12,Monday,4.25,25.5,13030,Identified customer,United Kingdom,25.5
537420,47566,PARTY BUNTING,5,2010-12-06 15:18:00,2010-12-06,2010,12,2010-12,Monday,4.65,23.25,17519,Identified customer,United Kingdom,23.25
537422,85131A,BEADED PEARL HEART WHITE ON STICK,24,2010-12-06 15:27:00,2010-12-06,2010,12,2010-12,Monday,1.25,30.0,17812,Identified customer,United Kingdom,30.0
537434,47559B,TEA TIME OVEN GLOVE,3,2010-12-06 16:57:00,2010-12-06,2010,12,2010-12,Monday,2.51,7.529999999999999,Unknown,Unknown customer,United Kingdom,7.529999999999999
537434,22094,RED RETROSPOT TISSUE BOX,1,2010-12-06 16:57:00,2010-12-06,2010,12,2010-12,Monday,2.51,2.51,Unknown,Unknown customer,United Kingdom,2.51
537434,21558,SKULL LUNCH BOX WITH CUTLERY ,1,2010-12-06 16:57:00,2010-12-06,2010,12,2010-12,Monday,5.06,5.06,Unknown,Unknown customer,United Kingdom,5.06
537434,21098,CHRISTMAS TOILET ROLL,17,2010-12-06 16:57:00,2010-12-06,2010,12,2010-12,Monday,2.51,42.67,Unknown,Unknown customer,United Kingdom,42.669999999999995
537457,21908,CHOCOLATE THIS WAY METAL SIGN,48,2010-12-07 09:51:00,2010-12-07,2010,12,2010-12,Tuesday,1.85,88.80000000000001,17511,Identified customer,United Kingdom,88.80000000000001
537459,21577,SAVE THE PLANET COTTON TOTE BAG,6,2010-12-07 09:57:00,2010-12-07,2010,12,2010-12,Tuesday,2.25,13.5,17470,Identified customer,United Kingdom,13.5
537463,84692,BOX OF 24 COCKTAIL PARASOLS,25,2010-12-07 10:08:00,2010-12-07,2010,12,2010-12,Tuesday,0.42,10.5,12681,Identified customer,France,10.5
537463,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2010-12-07 10:08:00,2010-12-07,2010,12,2010-12,Tuesday,1.25,30.0,12681,Identified customer,France,30.0
537489,22555,PLASTERS IN TIN STRONGMAN,12,2010-12-07 11:33:00,2010-12-07,2010,12,2010-12,Tuesday,1.65,19.8,17017,Identified customer,United Kingdom,19.799999999999997
537538,21114,LAVENDER SCENTED FABRIC HEART,10,2010-12-07 11:49:00,2010-12-07,2010,12,2010-12,Tuesday,1.25,12.5,15353,Identified customer,United Kingdom,12.5
537624,22068,BLACK PIRATE TREASURE CHEST,1,2010-12-07 14:41:00,2010-12-07,2010,12,2010-12,Tuesday,1.65,1.65,12748,Identified customer,United Kingdom,1.65
537626,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,2010-12-07 14:57:00,2010-12-07,2010,12,2010-12,Tuesday,1.25,15.0,12347,Identified customer,Iceland,15.0
537626,22497,SET OF 2 TINS VINTAGE BATHROOM ,4,2010-12-07 14:57:00,2010-12-07,2010,12,2010-12,Tuesday,4.25,17.0,12347,Identified customer,Iceland,17.0
537626,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,6,2010-12-07 14:57:00,2010-12-07,2010,12,2010-12,Tuesday,3.75,22.5,12347,Identified customer,Iceland,22.5
537626,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-12-07 14:57:00,2010-12-07,2010,12,2010-12,Tuesday,1.25,15.0,12347,Identified customer,Iceland,15.0
537626,22729,ALARM CLOCK BAKELIKE ORANGE,4,2010-12-07 14:57:00,2010-12-07,2010,12,2010-12,Tuesday,3.75,15.0,12347,Identified customer,Iceland,15.0
537626,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,2010-12-07 14:57:00,2010-12-07,2010,12,2010-12,Tuesday,3.75,15.0,12347,Identified customer,Iceland,15.0
537626,22728,ALARM CLOCK BAKELIKE PINK,4,2010-12-07 14:57:00,2010-12-07,2010,12,2010-12,Tuesday,3.75,15.0,12347,Identified customer,Iceland,15.0
537626,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-12-07 14:57:00,2010-12-07,2010,12,2010-12,Tuesday,1.25,15.0,12347,Identified customer,Iceland,15.0
537626,84558A,3D DOG PICTURE PLAYING CARDS,24,2010-12-07 14:57:00,2010-12-07,2010,12,2010-12,Tuesday,2.95,70.80000000000001,12347,Identified customer,Iceland,70.80000000000001
537626,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2010-12-07 14:57:00,2010-12-07,2010,12,2010-12,Tuesday,1.65,19.8,12347,Identified customer,Iceland,19.799999999999997
537628,72741,GRAND CHOCOLATECANDLE,9,2010-12-07 15:02:00,2010-12-07,2010,12,2010-12,Tuesday,1.45,13.05,16293,Identified customer,United Kingdom,13.049999999999999
537638,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,2010-12-07 15:28:00,2010-12-07,2010,12,2010-12,Tuesday,2.51,2.51,Unknown,Unknown customer,United Kingdom,2.51
537638,22601,CHRISTMAS RETROSPOT ANGEL WOOD,3,2010-12-07 15:28:00,2010-12-07,2010,12,2010-12,Tuesday,1.66,4.98,Unknown,Unknown customer,United Kingdom,4.9799999999999995
537638,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,9,2010-12-07 15:28:00,2010-12-07,2010,12,2010-12,Tuesday,1.66,14.94,Unknown,Unknown customer,United Kingdom,14.94
537638,22588,CARD HOLDER GINGHAM HEART,5,2010-12-07 15:28:00,2010-12-07,2010,12,2010-12,Tuesday,5.06,25.3,Unknown,Unknown customer,United Kingdom,25.299999999999997
537640,22149,FELTCRAFT 6 FLOWER FRIENDS,18,2010-12-07 15:31:00,2010-12-07,2010,12,2010-12,Tuesday,5.06,91.08,Unknown,Unknown customer,United Kingdom,91.08
537642,72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2010-12-07 15:33:00,2010-12-07,2010,12,2010-12,Tuesday,4.21,4.21,Unknown,Unknown customer,United Kingdom,4.21
537643,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,2010-12-07 15:34:00,2010-12-07,2010,12,2010-12,Tuesday,4.21,8.42,Unknown,Unknown customer,United Kingdom,8.42
537653,46000M,POLYESTER FILLER PAD 45x45cm,6,2010-12-07 15:54:00,2010-12-07,2010,12,2010-12,Tuesday,1.55,9.3,17897,Identified customer,United Kingdom,9.3
537666,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2010-12-07 18:36:00,2010-12-07,2010,12,2010-12,Tuesday,1.28,7.68,Unknown,Unknown customer,United Kingdom,7.68
537666,22069,BROWN  PIRATE TREASURE CHEST ,1,2010-12-07 18:36:00,2010-12-07,2010,12,2010-12,Tuesday,3.36,3.36,Unknown,Unknown customer,United Kingdom,3.36
537676,21906,PHARMACIE FIRST AID TIN,4,2010-12-08 09:53:00,2010-12-08,2010,12,2010-12,Wednesday,6.75,27.0,12386,Identified customer,Australia,27.0
537676,22555,PLASTERS IN TIN STRONGMAN,12,2010-12-08 09:53:00,2010-12-08,2010,12,2010-12,Wednesday,1.65,19.8,12386,Identified customer,Australia,19.799999999999997
537692,21165,BEWARE OF THE CAT METAL SIGN ,24,2010-12-08 10:40:00,2010-12-08,2010,12,2010-12,Wednesday,1.69,40.56,14796,Identified customer,United Kingdom,40.56
537792,21175,GIN + TONIC DIET METAL SIGN,12,2010-12-08 12:56:00,2010-12-08,2010,12,2010-12,Wednesday,2.1,25.200000000000003,16385,Identified customer,United Kingdom,25.200000000000003
537794,22841,ROUND CAKE TIN VINTAGE GREEN,1,2010-12-08 13:01:00,2010-12-08,2010,12,2010-12,Wednesday,7.95,7.95,16713,Identified customer,United Kingdom,7.95
537800,35968,FOLK ART METAL HEART T-LIGHT HOLDER,12,2010-12-08 13:08:00,2010-12-08,2010,12,2010-12,Wednesday,0.38,4.5600000000000005,12748,Identified customer,United Kingdom,4.5600000000000005
537818,21156,RETROSPOT CHILDRENS APRON,8,2010-12-08 13:53:00,2010-12-08,2010,12,2010-12,Wednesday,1.95,15.6,12766,Identified customer,Portugal,15.6
537818,20685,DOORMAT RED RETROSPOT,2,2010-12-08 13:53:00,2010-12-08,2010,12,2010-12,Wednesday,7.95,15.9,12766,Identified customer,Portugal,15.9
537818,22483,RED GINGHAM TEDDY BEAR ,6,2010-12-08 13:53:00,2010-12-08,2010,12,2010-12,Wednesday,2.95,17.700000000000003,12766,Identified customer,Portugal,17.700000000000003
537818,POST,POSTAGE,6,2010-12-08 13:53:00,2010-12-08,2010,12,2010-12,Wednesday,28.0,168.0,12766,Identified customer,Portugal,168.0
537823,21288,STRIPEY CHOCOLATE NESTING BOXES,1,2010-12-08 14:25:00,2010-12-08,2010,12,2010-12,Wednesday,5.91,5.91,Unknown,Unknown customer,United Kingdom,5.91
537823,22348,TEA BAG PLATE RED RETROSPOT,3,2010-12-08 14:25:00,2010-12-08,2010,12,2010-12,Wednesday,1.66,4.98,Unknown,Unknown customer,United Kingdom,4.9799999999999995
537823,84313B,BLUE TV TRAY TABLE ,1,2010-12-08 14:25:00,2010-12-08,2010,12,2010-12,Wednesday,16.98,16.98,Unknown,Unknown customer,United Kingdom,16.98
537852,22155,STAR DECORATION RUSTIC,48,2010-12-08 15:56:00,2010-12-08,2010,12,2010-12,Wednesday,0.42,20.16,17340,Identified customer,United Kingdom,20.16
537854,22492,MINI PAINT SET VINTAGE ,36,2010-12-08 15:58:00,2010-12-08,2010,12,2010-12,Wednesday,0.65,23.4,13984,Identified customer,United Kingdom,23.400000000000002
537864,20713,JUMBO BAG OWLS,20,2010-12-08 16:34:00,2010-12-08,2010,12,2010-12,Wednesday,1.95,39.0,16700,Identified customer,United Kingdom,39.0
537868,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,12,2010-12-08 16:49:00,2010-12-08,2010,12,2010-12,Wednesday,2.95,35.400000000000006,12433,Identified customer,Norway,35.400000000000006
537868,22534,MAGIC DRAWING SLATE SPACEBOY ,24,2010-12-08 16:49:00,2010-12-08,2010,12,2010-12,Wednesday,0.42,10.08,12433,Identified customer,Norway,10.08
537868,84692,BOX OF 24 COCKTAIL PARASOLS,50,2010-12-08 16:49:00,2010-12-08,2010,12,2010-12,Wednesday,0.42,21.0,12433,Identified customer,Norway,21.0
537868,21166,COOK WITH WINE METAL SIGN ,12,2010-12-08 16:49:00,2010-12-08,2010,12,2010-12,Wednesday,1.95,23.4,12433,Identified customer,Norway,23.4
537868,84992,72 SWEETHEART FAIRY CAKE CASES,24,2010-12-08 16:49:00,2010-12-08,2010,12,2010-12,Wednesday,0.55,13.2,12433,Identified customer,Norway,13.200000000000001
537884,22041,"RECORD FRAME 7"" SINGLE SIZE ",12,2010-12-09 09:30:00,2010-12-09,2010,12,2010-12,Thursday,2.55,30.6,15694,Identified customer,United Kingdom,30.599999999999998
537899,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1488,2010-12-09 10:44:00,2010-12-09,2010,12,2010-12,Thursday,2.55,3794.4,12755,Identified customer,Japan,3794.3999999999996
537915,85014A,BLACK/BLUE POLKADOT UMBRELLA,6,2010-12-09 10:55:00,2010-12-09,2010,12,2010-12,Thursday,5.95,35.7,12797,Identified customer,Portugal,35.7
538002,22510,GINGHAM BABUSHKA DOORSTOP,4,2010-12-09 11:48:00,2010-12-09,2010,12,2010-12,Thursday,3.75,15.0,14932,Identified customer,Channel Islands,15.0
538002,48138,DOORMAT UNION FLAG,2,2010-12-09 11:48:00,2010-12-09,2010,12,2010-12,Thursday,7.95,15.9,14932,Identified customer,Channel Islands,15.9
538002,20685,DOORMAT RED RETROSPOT,2,2010-12-09 11:48:00,2010-12-09,2010,12,2010-12,Thursday,7.95,15.9,14932,Identified customer,Channel Islands,15.9
538002,21630,FLOOR CUSHION ELEPHANT CARNIVAL,2,2010-12-09 11:48:00,2010-12-09,2010,12,2010-12,Thursday,8.95,17.9,14932,Identified customer,Channel Islands,17.9
538002,22690,DOORMAT HOME SWEET HOME BLUE ,2,2010-12-09 11:48:00,2010-12-09,2010,12,2010-12,Thursday,7.95,15.9,14932,Identified customer,Channel Islands,15.9
538002,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2010-12-09 11:48:00,2010-12-09,2010,12,2010-12,Thursday,1.69,20.28,14932,Identified customer,Channel Islands,20.28
538002,C2,CARRIAGE,1,2010-12-09 11:48:00,2010-12-09,2010,12,2010-12,Thursday,50.0,50.0,14932,Identified customer,Channel Islands,50.0
538002,21955,DOORMAT UNION JACK GUNS AND ROSES,2,2010-12-09 11:48:00,2010-12-09,2010,12,2010-12,Thursday,7.95,15.9,14932,Identified customer,Channel Islands,15.9
538002,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2010-12-09 11:48:00,2010-12-09,2010,12,2010-12,Thursday,4.95,14.85,14932,Identified customer,Channel Islands,14.850000000000001
538002,21627,ELEPHANT CARNIVAL POUFFE,2,2010-12-09 11:48:00,2010-12-09,2010,12,2010-12,Thursday,14.95,29.9,14932,Identified customer,Channel Islands,29.9
538003,22331,WOODLAND PARTY BAG + STICKER SET,8,2010-12-09 12:05:00,2010-12-09,2010,12,2010-12,Thursday,1.65,13.2,12429,Identified customer,Denmark,13.2
538003,22752,SET 7 BABUSHKA NESTING BOXES,24,2010-12-09 12:05:00,2010-12-09,2010,12,2010-12,Thursday,7.65,183.6,12429,Identified customer,Denmark,183.60000000000002
538003,22728,ALARM CLOCK BAKELIKE PINK,12,2010-12-09 12:05:00,2010-12-09,2010,12,2010-12,Thursday,3.75,45.0,12429,Identified customer,Denmark,45.0
538003,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,2010-12-09 12:05:00,2010-12-09,2010,12,2010-12,Thursday,2.95,35.400000000000006,12429,Identified customer,Denmark,35.400000000000006
538003,22951,60 CAKE CASES DOLLY GIRL DESIGN,120,2010-12-09 12:05:00,2010-12-09,2010,12,2010-12,Thursday,0.42,50.4,12429,Identified customer,Denmark,50.4
538003,22365,DOORMAT RESPECTABLE HOUSE,2,2010-12-09 12:05:00,2010-12-09,2010,12,2010-12,Thursday,7.95,15.9,12429,Identified customer,Denmark,15.9
538003,22779,WOODEN OWLS LIGHT GARLAND ,48,2010-12-09 12:05:00,2010-12-09,2010,12,2010-12,Thursday,3.75,180.0,12429,Identified customer,Denmark,180.0
538003,22567,20 DOLLY PEGS RETROSPOT,12,2010-12-09 12:05:00,2010-12-09,2010,12,2010-12,Thursday,1.25,15.0,12429,Identified customer,Denmark,15.0
538003,22847,BREAD BIN DINER STYLE IVORY,8,2010-12-09 12:05:00,2010-12-09,2010,12,2010-12,Thursday,14.95,119.6,12429,Identified customer,Denmark,119.6
538003,22914,BLUE COAT RACK PARIS FASHION,6,2010-12-09 12:05:00,2010-12-09,2010,12,2010-12,Thursday,4.95,29.700000000000003,12429,Identified customer,Denmark,29.700000000000003
538007,22808,SET OF 6 T-LIGHTS EASTER CHICKS,6,2010-12-09 12:16:00,2010-12-09,2010,12,2010-12,Thursday,2.95,17.700000000000003,14355,Identified customer,United Kingdom,17.700000000000003
538009,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,2010-12-09 12:17:00,2010-12-09,2010,12,2010-12,Thursday,3.95,31.6,14911,Identified customer,EIRE,31.6
538051,22659,LUNCH BOX I LOVE LONDON,2,2010-12-09 13:24:00,2010-12-09,2010,12,2010-12,Thursday,1.95,3.9,18041,Identified customer,United Kingdom,3.9
538069,22737,RIBBON REEL CHRISTMAS PRESENT ,1,2010-12-09 14:08:00,2010-12-09,2010,12,2010-12,Thursday,1.65,1.65,16795,Identified customer,United Kingdom,1.65
538069,22834,HAND WARMER BABUSHKA DESIGN,3,2010-12-09 14:08:00,2010-12-09,2010,12,2010-12,Thursday,2.1,6.300000000000001,16795,Identified customer,United Kingdom,6.300000000000001
538071,22941,CHRISTMAS LIGHTS 10 REINDEER,1,2010-12-09 14:09:00,2010-12-09,2010,12,2010-12,Thursday,16.98,16.98,Unknown,Unknown customer,United Kingdom,16.98
538071,84559A,3D SHEET OF DOG STICKERS,1,2010-12-09 14:09:00,2010-12-09,2010,12,2010-12,Thursday,1.69,1.69,Unknown,Unknown customer,United Kingdom,1.69
538077,22233,JIGSAW RABBIT AND BIRDHOUSE,1,2010-12-09 14:19:00,2010-12-09,2010,12,2010-12,Thursday,1.65,1.65,14667,Identified customer,United Kingdom,1.65
538077,21867,PINK UNION JACK  LUGGAGE TAG,7,2010-12-09 14:19:00,2010-12-09,2010,12,2010-12,Thursday,1.25,8.75,14667,Identified customer,United Kingdom,8.75
538080,22791,T-LIGHT GLASS FLUTED ANTIQUE,24,2010-12-09 14:28:00,2010-12-09,2010,12,2010-12,Thursday,1.25,30.0,17646,Identified customer,United Kingdom,30.0
538093,22382,LUNCH BAG SPACEBOY DESIGN ,10,2010-12-09 14:49:00,2010-12-09,2010,12,2010-12,Thursday,1.65,16.5,12682,Identified customer,France,16.5
538095,22571,ROCKING HORSE RED CHRISTMAS ,3,2010-12-09 14:55:00,2010-12-09,2010,12,2010-12,Thursday,0.85,2.55,17097,Identified customer,Spain,2.55
538095,84818,DANISH ROSE PHOTO FRAME,1,2010-12-09 14:55:00,2010-12-09,2010,12,2010-12,Thursday,2.55,2.55,17097,Identified customer,Spain,2.55
538095,40001,WHITE BAMBOO RIBS LAMPSHADE,1,2010-12-09 14:55:00,2010-12-09,2010,12,2010-12,Thursday,0.85,0.85,17097,Identified customer,Spain,0.85
538095,22338,STAR DECORATION PAINTED ZINC ,2,2010-12-09 14:55:00,2010-12-09,2010,12,2010-12,Thursday,0.65,1.3,17097,Identified customer,Spain,1.3
538146,20676,RED RETROSPOT BOWL,8,2010-12-09 16:10:00,2010-12-09,2010,12,2010-12,Thursday,1.25,10.0,15596,Identified customer,United Kingdom,10.0
538148,47566,PARTY BUNTING,1,2010-12-09 16:26:00,2010-12-09,2010,12,2010-12,Thursday,9.32,9.32,Unknown,Unknown customer,United Kingdom,9.32
538153,21993,FLORAL FOLK STATIONERY SET,1,2010-12-09 16:31:00,2010-12-09,2010,12,2010-12,Thursday,5.91,5.91,Unknown,Unknown customer,United Kingdom,5.91
538156,22423,REGENCY CAKESTAND 3 TIER,6,2010-12-09 16:53:00,2010-12-09,2010,12,2010-12,Thursday,12.75,76.5,15555,Identified customer,United Kingdom,76.5
538168,21658,GLASS  BEURRE DISH,2,2010-12-09 19:23:00,2010-12-09,2010,12,2010-12,Thursday,3.95,7.9,14702,Identified customer,United Kingdom,7.9
538169,22156,HEART DECORATION WITH PEARLS ,2,2010-12-09 19:28:00,2010-12-09,2010,12,2010-12,Thursday,0.85,1.7,13230,Identified customer,United Kingdom,1.7
538174,22859,EASTER TIN BUNNY BOUQUET,12,2010-12-10 09:35:00,2010-12-10,2010,12,2010-12,Friday,1.65,19.8,12471,Identified customer,Germany,19.799999999999997
538175,POST,POSTAGE,21,2010-12-10 09:48:00,2010-12-10,2010,12,2010-12,Friday,18.0,378.0,12471,Identified customer,Germany,378.0
538177,21429,RED GINGHAM ROSE JEWELLERY BOX,1,2010-12-10 09:51:00,2010-12-10,2010,12,2010-12,Friday,3.36,3.36,Unknown,Unknown customer,United Kingdom,3.36
538177,21790,VINTAGE SNAP CARDS,4,2010-12-10 09:51:00,2010-12-10,2010,12,2010-12,Friday,1.66,6.64,Unknown,Unknown customer,United Kingdom,6.64
538177,22589,CARDHOLDER GINGHAM STAR,3,2010-12-10 09:51:00,2010-12-10,2010,12,2010-12,Friday,5.06,15.18,Unknown,Unknown customer,United Kingdom,15.18
538177,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1,2010-12-10 09:51:00,2010-12-10,2010,12,2010-12,Friday,1.66,1.66,Unknown,Unknown customer,United Kingdom,1.66
538177,22156,HEART DECORATION WITH PEARLS ,3,2010-12-10 09:51:00,2010-12-10,2010,12,2010-12,Friday,1.66,4.98,Unknown,Unknown customer,United Kingdom,4.9799999999999995
538196,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2010-12-10 10:56:00,2010-12-10,2010,12,2010-12,Friday,0.42,5.04,12731,Identified customer,France,5.04
538198,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,6,2010-12-10 11:01:00,2010-12-10,2010,12,2010-12,Friday,0.85,5.1,17827,Identified customer,United Kingdom,5.1
538202,84820,DANISH ROSE TRINKET TRAYS,2,2010-12-10 11:19:00,2010-12-10,2010,12,2010-12,Friday,5.95,11.9,14667,Identified customer,United Kingdom,11.9
538205,15056BL,EDWARDIAN PARASOL BLACK,1,2010-12-10 11:24:00,2010-12-10,2010,12,2010-12,Friday,5.95,5.95,12748,Identified customer,United Kingdom,5.95
538205,22560,TRADITIONAL MODELLING CLAY,3,2010-12-10 11:24:00,2010-12-10,2010,12,2010-12,Friday,1.25,3.75,12748,Identified customer,United Kingdom,3.75
538208,21826,EIGHT PIECE DINOSAUR SET,3,2010-12-10 11:39:00,2010-12-10,2010,12,2010-12,Friday,1.25,3.75,14037,Identified customer,United Kingdom,3.75
538248,84849D,HOT BATHS SOAP HOLDER,1,2010-12-10 12:14:00,2010-12-10,2010,12,2010-12,Friday,1.69,1.69,18116,Identified customer,United Kingdom,1.69
538250,22084,PAPER CHAIN KIT EMPIRE,1,2010-12-10 12:20:00,2010-12-10,2010,12,2010-12,Friday,2.95,2.95,18118,Identified customer,United Kingdom,2.95
538311,21931,JUMBO STORAGE BAG SUKI,10,2010-12-10 13:48:00,2010-12-10,2010,12,2010-12,Friday,1.95,19.5,12785,Identified customer,Portugal,19.5
538313,22730,ALARM CLOCK BAKELIKE IVORY,1,2010-12-10 13:50:00,2010-12-10,2010,12,2010-12,Friday,3.75,3.75,15514,Identified customer,United Kingdom,3.75
538327,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,1,2010-12-10 13:58:00,2010-12-10,2010,12,2010-12,Friday,0.42,0.42,15514,Identified customer,United Kingdom,0.42
538347,22505,MEMO BOARD COTTAGE DESIGN,3,2010-12-10 14:54:00,2010-12-10,2010,12,2010-12,Friday,4.95,14.85,17220,Identified customer,United Kingdom,14.850000000000001
538349,22814,CARD PARTY GAMES ,2,2010-12-10 14:59:00,2010-12-10,2010,12,2010-12,Friday,0.85,1.7,Unknown,Unknown customer,United Kingdom,1.7
538349,21481,FAWN BLUE HOT WATER BOTTLE,5,2010-12-10 14:59:00,2010-12-10,2010,12,2010-12,Friday,5.91,29.55,Unknown,Unknown customer,United Kingdom,29.55
538349,85096,HILDA CANDY SPOT RABBIT,1,2010-12-10 14:59:00,2010-12-10,2010,12,2010-12,Friday,7.62,7.62,Unknown,Unknown customer,United Kingdom,7.62
538349,22286,"DECORATION , WOBBLY RABBIT , METAL ",1,2010-12-10 14:59:00,2010-12-10,2010,12,2010-12,Friday,3.36,3.36,Unknown,Unknown customer,United Kingdom,3.36
538349,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,16,2010-12-10 14:59:00,2010-12-10,2010,12,2010-12,Friday,3.75,60.0,Unknown,Unknown customer,United Kingdom,60.0
538364,20978,36 PENCILS TUBE SKULLS,2,2010-12-10 17:26:00,2010-12-10,2010,12,2010-12,Friday,1.25,2.5,14448,Identified customer,United Kingdom,2.5
538378,21907,I'M ON HOLIDAY METAL SIGN,2,2010-12-12 11:26:00,2010-12-12,2010,12,2010-12,Sunday,2.1,4.2,14577,Identified customer,United Kingdom,4.2
538379,22694,WICKER STAR ,2,2010-12-12 11:26:00,2010-12-12,2010,12,2010-12,Sunday,2.1,4.2,17126,Identified customer,United Kingdom,4.2
538382,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,2,2010-12-12 11:37:00,2010-12-12,2010,12,2010-12,Sunday,0.42,0.84,17218,Identified customer,United Kingdom,0.84
538397,22567,20 DOLLY PEGS RETROSPOT,96,2010-12-12 11:44:00,2010-12-12,2010,12,2010-12,Sunday,1.06,101.76,12753,Identified customer,Japan,101.76
538397,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,48,2010-12-12 11:44:00,2010-12-12,2010,12,2010-12,Sunday,1.65,79.19999999999999,12753,Identified customer,Japan,79.19999999999999
538397,85032C,CURIOUS IMAGES GIFT WRAP SET,48,2010-12-12 11:44:00,2010-12-12,2010,12,2010-12,Sunday,2.1,100.8,12753,Identified customer,Japan,100.80000000000001
538397,47566,PARTY BUNTING,20,2010-12-12 11:44:00,2010-12-12,2010,12,2010-12,Sunday,4.65,93.0,12753,Identified customer,Japan,93.0
538397,22024,RAINY LADIES BIRTHDAY CARD,72,2010-12-12 11:44:00,2010-12-12,2010,12,2010-12,Sunday,0.36,25.92,12753,Identified customer,Japan,25.919999999999998
538397,22896,PEG BAG APPLES DESIGN,50,2010-12-12 11:44:00,2010-12-12,2010,12,2010-12,Sunday,2.1,105.0,12753,Identified customer,Japan,105.0
538403,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-12 11:46:00,2010-12-12,2010,12,2010-12,Sunday,2.95,17.700000000000003,17211,Identified customer,United Kingdom,17.700000000000003
538418,72598,SET/12 TAPER CANDLES,2,2010-12-12 12:00:00,2010-12-12,2010,12,2010-12,Sunday,0.85,1.7,17372,Identified customer,United Kingdom,1.7
538449,22099,CARAVAN SQUARE TISSUE BOX,4,2010-12-12 12:24:00,2010-12-12,2010,12,2010-12,Sunday,1.25,5.0,17085,Identified customer,United Kingdom,5.0
538497,22118,JOY WOODEN BLOCK LETTERS,1,2010-12-12 12:44:00,2010-12-12,2010,12,2010-12,Sunday,4.95,4.95,14684,Identified customer,United Kingdom,4.95
538507,22470,HEART OF WICKER LARGE,5,2010-12-12 13:26:00,2010-12-12,2010,12,2010-12,Sunday,2.95,14.75,15547,Identified customer,United Kingdom,14.75
538514,21675,BUTTERFLIES STICKERS,12,2010-12-12 14:27:00,2010-12-12,2010,12,2010-12,Sunday,0.85,10.2,15044,Identified customer,United Kingdom,10.2
